Country,State,State LGD code,Year,Revenue Deficit_avg,Revenue Deficit_max,Revenue Deficit_min,Revenue Deficit_sum,Revenue Deficit_count,Revenue Deficit_stddev,Revenue Deficit_LandAreaWeight,Revenue Deficit_TotalPopulationWeight,Revenue Deficit_NumberOfHouseholdsWeight,Revenue Deficit_TotalPopulationMaleWeight,Revenue Deficit_TotalPopulationFemaleWeight,Pension expenditure_avg,Pension expenditure_max,Pension expenditure_min,Pension expenditure_sum,Pension expenditure_count,Pension expenditure_stddev,Pension expenditure_LandAreaWeight,Pension expenditure_TotalPopulationWeight,Pension expenditure_NumberOfHouseholdsWeight,Pension expenditure_TotalPopulationMaleWeight,Pension expenditure_TotalPopulationFemaleWeight,Primary Deficit_avg,Primary Deficit_max,Primary Deficit_min,Primary Deficit_sum,Primary Deficit_count,Primary Deficit_stddev,Primary Deficit_LandAreaWeight,Primary Deficit_TotalPopulationWeight,Primary Deficit_NumberOfHouseholdsWeight,Primary Deficit_TotalPopulationMaleWeight,Primary Deficit_TotalPopulationFemaleWeight,Gross Fiscal Deficit_avg,Gross Fiscal Deficit_max,Gross Fiscal Deficit_min,Gross Fiscal Deficit_sum,Gross Fiscal Deficit_count,Gross Fiscal Deficit_stddev,Gross Fiscal Deficit_LandAreaWeight,Gross Fiscal Deficit_TotalPopulationWeight,Gross Fiscal Deficit_NumberOfHouseholdsWeight,Gross Fiscal Deficit_TotalPopulationMaleWeight,Gross Fiscal Deficit_TotalPopulationFemaleWeight,Capital outlay_avg,Capital outlay_max,Capital outlay_min,Capital outlay_sum,Capital outlay_count,Capital outlay_stddev,Capital outlay_LandAreaWeight,Capital outlay_TotalPopulationWeight,Capital outlay_NumberOfHouseholdsWeight,Capital outlay_TotalPopulationMaleWeight,Capital outlay_TotalPopulationFemaleWeight,Social sector expenditure_avg,Social sector expenditure_max,Social sector expenditure_min,Social sector expenditure_sum,Social sector expenditure_count,Social sector expenditure_stddev,Social sector expenditure_LandAreaWeight,Social sector expenditure_TotalPopulationWeight,Social sector expenditure_NumberOfHouseholdsWeight,Social sector expenditure_TotalPopulationMaleWeight,Social sector expenditure_TotalPopulationFemaleWeight,Own tax revenue_avg,Own tax revenue_max,Own tax revenue_min,Own tax revenue_sum,Own tax revenue_count,Own tax revenue_stddev,Own tax revenue_LandAreaWeight,Own tax revenue_TotalPopulationWeight,Own tax revenue_NumberOfHouseholdsWeight,Own tax revenue_TotalPopulationMaleWeight,Own tax revenue_TotalPopulationFemaleWeight,Own non-tax revenue_avg,Own non-tax revenue_max,Own non-tax revenue_min,Own non-tax revenue_sum,Own non-tax revenue_count,Own non-tax revenue_stddev,Own non-tax revenue_LandAreaWeight,Own non-tax revenue_TotalPopulationWeight,Own non-tax revenue_NumberOfHouseholdsWeight,Own non-tax revenue_TotalPopulationMaleWeight,Own non-tax revenue_TotalPopulationFemaleWeight,Interest payments_avg,Interest payments_max,Interest payments_min,Interest payments_sum,Interest payments_count,Interest payments_stddev,Interest payments_LandAreaWeight,Interest payments_TotalPopulationWeight,Interest payments_NumberOfHouseholdsWeight,Interest payments_TotalPopulationMaleWeight,Interest payments_TotalPopulationFemaleWeight,Capital expenditure_avg,Capital expenditure_max,Capital expenditure_min,Capital expenditure_sum,Capital expenditure_count,Capital expenditure_stddev,Capital expenditure_LandAreaWeight,Capital expenditure_TotalPopulationWeight,Capital expenditure_NumberOfHouseholdsWeight,Capital expenditure_TotalPopulationMaleWeight,Capital expenditure_TotalPopulationFemaleWeight
India,Goa,30,"Financial Year (Apr - Mar), 2011",-297.0,-297.0,-297.0,-297.0,1,,-297.0,-297.0,-297.0,-297.0,-297.0,410.0,410.0,410.0,410.0,1,,410.0,410.0,410.0,410.0,410.0,175.0,175.0,175.0,175.0,1,,175.0,175.0,175.0,175.0,175.0,880.0,880.0,880.0,880.0,1,,880.0,880.0,880.0,880.0,880.0,1184.0,1184.0,1184.0,1184.0,1,,1184.0,1184.0,1184.0,1184.0,1184.0,2303.0,2303.0,2303.0,2303.0,1,,2303.0,2303.0,2303.0,2303.0,2303.0,2551.0,2551.0,2551.0,2551.0,1,,2551.0,2551.0,2551.0,2551.0,2551.0,2312.0,2312.0,2312.0,2312.0,1,,2312.0,2312.0,2312.0,2312.0,2312.0,705.0,705.0,705.0,705.0,1,,705.0,705.0,705.0,705.0,705.0,1471.0,1471.0,1471.0,1471.0,1,,1471.0,1471.0,1471.0,1471.0,1471.0
India,Goa,30,"Financial Year (Apr - Mar), 2012",216.0,216.0,216.0,216.0,1,,216.0,216.0,216.0,216.0,216.0,487.0,487.0,487.0,487.0,1,,487.0,487.0,487.0,487.0,487.0,347.0,347.0,347.0,347.0,1,,347.0,347.0,347.0,347.0,347.0,1147.0,1147.0,1147.0,1147.0,1,,1147.0,1147.0,1147.0,1147.0,1147.0,942.0,942.0,942.0,942.0,1,,942.0,942.0,942.0,942.0,942.0,2496.0,2496.0,2496.0,2496.0,1,,2496.0,2496.0,2496.0,2496.0,2496.0,2940.0,2940.0,2940.0,2940.0,1,,2940.0,2940.0,2940.0,2940.0,2940.0,1833.0,1833.0,1833.0,1833.0,1,,1833.0,1833.0,1833.0,1833.0,1833.0,801.0,801.0,801.0,801.0,1,,801.0,801.0,801.0,801.0,801.0,1285.0,1285.0,1285.0,1285.0,1,,1285.0,1285.0,1285.0,1285.0,1285.0
India,Goa,30,"Financial Year (Apr - Mar), 2013",354.0,354.0,354.0,354.0,1,,354.0,354.0,354.0,354.0,354.0,565.0,565.0,565.0,565.0,1,,565.0,565.0,565.0,565.0,565.0,464.0,464.0,464.0,464.0,1,,464.0,464.0,464.0,464.0,464.0,1355.0,1355.0,1355.0,1355.0,1,,1355.0,1355.0,1355.0,1355.0,1355.0,1010.0,1010.0,1010.0,1010.0,1,,1010.0,1010.0,1010.0,1010.0,1010.0,2919.0,2919.0,2919.0,2919.0,1,,2919.0,2919.0,2919.0,2919.0,2919.0,3582.0,3582.0,3582.0,3582.0,1,,3582.0,3582.0,3582.0,3582.0,3582.0,1662.0,1662.0,1662.0,1662.0,1,,1662.0,1662.0,1662.0,1662.0,1662.0,891.0,891.0,891.0,891.0,1,,891.0,891.0,891.0,891.0,891.0,1346.0,1346.0,1346.0,1346.0,1,,1346.0,1346.0,1346.0,1346.0,1346.0
India,Goa,30,"Financial Year (Apr - Mar), 2014",-278.0,-278.0,-278.0,-278.0,1,,-278.0,-278.0,-278.0,-278.0,-278.0,660.0,660.0,660.0,660.0,1,,660.0,660.0,660.0,660.0,660.0,-57.0,-57.0,-57.0,-57.0,1,,-57.0,-57.0,-57.0,-57.0,-57.0,950.0,950.0,950.0,950.0,1,,950.0,950.0,950.0,950.0,950.0,1236.0,1236.0,1236.0,1236.0,1,,1236.0,1236.0,1236.0,1236.0,1236.0,3172.0,3172.0,3172.0,3172.0,1,,3172.0,3172.0,3172.0,3172.0,3172.0,3896.0,3896.0,3896.0,3896.0,1,,3896.0,3896.0,3896.0,3896.0,3896.0,2326.0,2326.0,2326.0,2326.0,1,,2326.0,2326.0,2326.0,2326.0,2326.0,1008.0,1008.0,1008.0,1008.0,1,,1008.0,1008.0,1008.0,1008.0,1008.0,1604.0,1604.0,1604.0,1604.0,1,,1604.0,1604.0,1604.0,1604.0,1604.0
India,Goa,30,"Financial Year (Apr - Mar), 2015",-133.0,-133.0,-133.0,-133.0,1,,-133.0,-133.0,-133.0,-133.0,-133.0,717.0,717.0,717.0,717.0,1,,717.0,717.0,717.0,717.0,717.0,407.0,407.0,407.0,407.0,1,,407.0,407.0,407.0,407.0,407.0,1482.0,1482.0,1482.0,1482.0,1,,1482.0,1482.0,1482.0,1482.0,1482.0,1622.0,1622.0,1622.0,1622.0,1,,1622.0,1622.0,1622.0,1622.0,1622.0,3677.0,3677.0,3677.0,3677.0,1,,3677.0,3677.0,3677.0,3677.0,3677.0,3975.0,3975.0,3975.0,3975.0,1,,3975.0,3975.0,3975.0,3975.0,3975.0,2432.0,2432.0,2432.0,2432.0,1,,2432.0,2432.0,2432.0,2432.0,2432.0,1075.0,1075.0,1075.0,1075.0,1,,1075.0,1075.0,1075.0,1075.0,1075.0,2064.0,2064.0,2064.0,2064.0,1,,2064.0,2064.0,2064.0,2064.0,2064.0
India,Goa,30,"Financial Year (Apr - Mar), 2016",-699.0,-699.0,-699.0,-699.0,1,,-699.0,-699.0,-699.0,-699.0,-699.0,844.0,844.0,844.0,844.0,1,,844.0,844.0,844.0,844.0,844.0,-213.0,-213.0,-213.0,-213.0,1,,-213.0,-213.0,-213.0,-213.0,-213.0,935.0,935.0,935.0,935.0,1,,935.0,935.0,935.0,935.0,935.0,1639.0,1639.0,1639.0,1639.0,1,,1639.0,1639.0,1639.0,1639.0,1639.0,3946.0,3946.0,3946.0,3946.0,1,,3946.0,3946.0,3946.0,3946.0,3946.0,4261.0,4261.0,4261.0,4261.0,1,,4261.0,4261.0,4261.0,4261.0,4261.0,2712.0,2712.0,2712.0,2712.0,1,,2712.0,2712.0,2712.0,2712.0,2712.0,1148.0,1148.0,1148.0,1148.0,1,,1148.0,1148.0,1148.0,1148.0,1148.0,2110.0,2110.0,2110.0,2110.0,1,,2110.0,2110.0,2110.0,2110.0,2110.0
India,Goa,30,"Financial Year (Apr - Mar), 2017",-511.0,-511.0,-511.0,-511.0,1,,-511.0,-511.0,-511.0,-511.0,-511.0,1164.0,1164.0,1164.0,1164.0,1,,1164.0,1164.0,1164.0,1164.0,1164.0,366.0,366.0,366.0,366.0,1,,366.0,366.0,366.0,366.0,366.0,1610.0,1610.0,1610.0,1610.0,1,,1610.0,1610.0,1610.0,1610.0,1610.0,2094.0,2094.0,2094.0,2094.0,1,,2094.0,2094.0,2094.0,2094.0,2094.0,5007.0,5007.0,5007.0,5007.0,1,,5007.0,5007.0,5007.0,5007.0,5007.0,4988.0,4988.0,4988.0,4988.0,1,,4988.0,4988.0,4988.0,4988.0,4988.0,3033.0,3033.0,3033.0,3033.0,1,,3033.0,3033.0,3033.0,3033.0,3033.0,1244.0,1244.0,1244.0,1244.0,1,,1244.0,1244.0,1244.0,1244.0,1244.0,2918.0,2918.0,2918.0,2918.0,1,,2918.0,2918.0,2918.0,2918.0,2918.0
India,Goa,30,"Financial Year (Apr - Mar), 2018",-355.0,-355.0,-355.0,-355.0,1,,-355.0,-355.0,-355.0,-355.0,-355.0,1299.0,1299.0,1299.0,1299.0,1,,1299.0,1299.0,1299.0,1299.0,1299.0,458.0,458.0,458.0,458.0,1,,458.0,458.0,458.0,458.0,458.0,1803.0,1803.0,1803.0,1803.0,1,,1803.0,1803.0,1803.0,1803.0,1803.0,2160.0,2160.0,2160.0,2160.0,1,,2160.0,2160.0,2160.0,2160.0,2160.0,5144.0,5144.0,5144.0,5144.0,1,,5144.0,5144.0,5144.0,5144.0,5144.0,4871.0,4871.0,4871.0,4871.0,1,,4871.0,4871.0,4871.0,4871.0,4871.0,2874.0,2874.0,2874.0,2874.0,1,,2874.0,2874.0,2874.0,2874.0,2874.0,1345.0,1345.0,1345.0,1345.0,1,,1345.0,1345.0,1345.0,1345.0,1345.0,3083.0,3083.0,3083.0,3083.0,1,,3083.0,3083.0,3083.0,3083.0,3083.0
India,Goa,30,"Financial Year (Apr - Mar), 2019",-270.0,-270.0,-270.0,-270.0,1,,-270.0,-270.0,-270.0,-270.0,-270.0,1376.0,1376.0,1376.0,1376.0,1,,1376.0,1376.0,1376.0,1376.0,1376.0,2515.0,2515.0,2515.0,2515.0,1,,2515.0,2515.0,2515.0,2515.0,2515.0,4027.0,4027.0,4027.0,4027.0,1,,4027.0,4027.0,4027.0,4027.0,4027.0,4268.0,4268.0,4268.0,4268.0,1,,4268.0,4268.0,4268.0,4268.0,4268.0,7367.0,7367.0,7367.0,7367.0,1,,7367.0,7367.0,7367.0,7367.0,7367.0,5271.0,5271.0,5271.0,5271.0,1,,5271.0,5271.0,5271.0,5271.0,5271.0,3251.0,3251.0,3251.0,3251.0,1,,3251.0,3251.0,3251.0,3251.0,3251.0,1512.0,1512.0,1512.0,1512.0,1,,1512.0,1512.0,1512.0,1512.0,1512.0,5336.0,5336.0,5336.0,5336.0,1,,5336.0,5336.0,5336.0,5336.0,5336.0
India,Goa,30,"Financial Year (Apr - Mar), 2020",-354.0,-354.0,-354.0,-354.0,1,,-354.0,-354.0,-354.0,-354.0,-354.0,1428.0,1428.0,1428.0,1428.0,1,,1428.0,1428.0,1428.0,1428.0,1428.0,2892.0,2892.0,2892.0,2892.0,1,,2892.0,2892.0,2892.0,2892.0,2892.0,4649.0,4649.0,4649.0,4649.0,1,,4649.0,4649.0,4649.0,4649.0,4649.0,4941.0,4941.0,4941.0,4941.0,1,,4941.0,4941.0,4941.0,4941.0,4941.0,7996.0,7996.0,7996.0,7996.0,1,,7996.0,7996.0,7996.0,7996.0,7996.0,5845.0,5845.0,5845.0,5845.0,1,,5845.0,5845.0,5845.0,5845.0,5845.0,3836.0,3836.0,3836.0,3836.0,1,,3836.0,3836.0,3836.0,3836.0,3836.0,1756.0,1756.0,1756.0,1756.0,1,,1756.0,1756.0,1756.0,1756.0,1756.0,5822.0,5822.0,5822.0,5822.0,1,,5822.0,5822.0,5822.0,5822.0,5822.0
India,Kerala,32,"Financial Year (Apr - Mar), 2011",8034.0,8034.0,8034.0,8034.0,1,,8034.0,8034.0,8034.0,8034.0,8034.0,8700.0,8700.0,8700.0,8700.0,1,,8700.0,8700.0,8700.0,8700.0,8700.0,6521.0,6521.0,6521.0,6521.0,1,,6521.0,6521.0,6521.0,6521.0,6521.0,12815.0,12815.0,12815.0,12815.0,1,,12815.0,12815.0,12815.0,12815.0,12815.0,3853.0,3853.0,3853.0,3853.0,1,,3853.0,3853.0,3853.0,3853.0,3853.0,18740.0,18740.0,18740.0,18740.0,1,,18740.0,18740.0,18740.0,18740.0,18740.0,25719.0,25719.0,25719.0,25719.0,1,,25719.0,25719.0,25719.0,25719.0,25719.0,2592.0,2592.0,2592.0,2592.0,1,,2592.0,2592.0,2592.0,2592.0,2592.0,6294.0,6294.0,6294.0,6294.0,1,,6294.0,6294.0,6294.0,6294.0,6294.0,7745.0,7745.0,7745.0,7745.0,1,,7745.0,7745.0,7745.0,7745.0,7745.0
India,Kerala,32,"Financial Year (Apr - Mar), 2012",9351.0,9351.0,9351.0,9351.0,1,,9351.0,9351.0,9351.0,9351.0,9351.0,8867.0,8867.0,8867.0,8867.0,1,,8867.0,8867.0,8867.0,8867.0,8867.0,7798.0,7798.0,7798.0,7798.0,1,,7798.0,7798.0,7798.0,7798.0,7798.0,15002.0,15002.0,15002.0,15002.0,1,,15002.0,15002.0,15002.0,15002.0,15002.0,4603.0,4603.0,4603.0,4603.0,1,,4603.0,4603.0,4603.0,4603.0,4603.0,21646.0,21646.0,21646.0,21646.0,1,,21646.0,21646.0,21646.0,21646.0,21646.0,30077.0,30077.0,30077.0,30077.0,1,,30077.0,30077.0,30077.0,30077.0,30077.0,4199.0,4199.0,4199.0,4199.0,1,,4199.0,4199.0,4199.0,4199.0,4199.0,7205.0,7205.0,7205.0,7205.0,1,,7205.0,7205.0,7205.0,7205.0,7205.0,8544.0,8544.0,8544.0,8544.0,1,,8544.0,8544.0,8544.0,8544.0,8544.0
India,Kerala,32,"Financial Year (Apr - Mar), 2013",11309.0,11309.0,11309.0,11309.0,1,,11309.0,11309.0,11309.0,11309.0,11309.0,9971.0,9971.0,9971.0,9971.0,1,,9971.0,9971.0,9971.0,9971.0,9971.0,8679.0,8679.0,8679.0,8679.0,1,,8679.0,8679.0,8679.0,8679.0,8679.0,16944.0,16944.0,16944.0,16944.0,1,,16944.0,16944.0,16944.0,16944.0,16944.0,4294.0,4294.0,4294.0,4294.0,1,,4294.0,4294.0,4294.0,4294.0,4294.0,23953.0,23953.0,23953.0,23953.0,1,,23953.0,23953.0,23953.0,23953.0,23953.0,31995.0,31995.0,31995.0,31995.0,1,,31995.0,31995.0,31995.0,31995.0,31995.0,5575.0,5575.0,5575.0,5575.0,1,,5575.0,5575.0,5575.0,5575.0,5575.0,8265.0,8265.0,8265.0,8265.0,1,,8265.0,8265.0,8265.0,8265.0,8265.0,8884.0,8884.0,8884.0,8884.0,1,,8884.0,8884.0,8884.0,8884.0,8884.0
India,Kerala,32,"Financial Year (Apr - Mar), 2014",13796.0,13796.0,13796.0,13796.0,1,,13796.0,13796.0,13796.0,13796.0,13796.0,11253.0,11253.0,11253.0,11253.0,1,,11253.0,11253.0,11253.0,11253.0,11253.0,8872.0,8872.0,8872.0,8872.0,1,,8872.0,8872.0,8872.0,8872.0,8872.0,18642.0,18642.0,18642.0,18642.0,1,,18642.0,18642.0,18642.0,18642.0,18642.0,4255.0,4255.0,4255.0,4255.0,1,,4255.0,4255.0,4255.0,4255.0,4255.0,28514.0,28514.0,28514.0,28514.0,1,,28514.0,28514.0,28514.0,28514.0,28514.0,35233.0,35233.0,35233.0,35233.0,1,,35233.0,35233.0,35233.0,35233.0,35233.0,7284.0,7284.0,7284.0,7284.0,1,,7284.0,7284.0,7284.0,7284.0,7284.0,9770.0,9770.0,9770.0,9770.0,1,,9770.0,9770.0,9770.0,9770.0,9770.0,8189.0,8189.0,8189.0,8189.0,1,,8189.0,8189.0,8189.0,8189.0,8189.0
India,Kerala,32,"Financial Year (Apr - Mar), 2015",9657.0,9657.0,9657.0,9657.0,1,,9657.0,9657.0,9657.0,9657.0,9657.0,13063.0,13063.0,13063.0,13063.0,1,,13063.0,13063.0,13063.0,13063.0,13063.0,6708.0,6708.0,6708.0,6708.0,1,,6708.0,6708.0,6708.0,6708.0,6708.0,17818.0,17818.0,17818.0,17818.0,1,,17818.0,17818.0,17818.0,17818.0,17818.0,7500.0,7500.0,7500.0,7500.0,1,,7500.0,7500.0,7500.0,7500.0,7500.0,33088.0,33088.0,33088.0,33088.0,1,,33088.0,33088.0,33088.0,33088.0,33088.0,38995.0,38995.0,38995.0,38995.0,1,,38995.0,38995.0,38995.0,38995.0,38995.0,8425.0,8425.0,8425.0,8425.0,1,,8425.0,8425.0,8425.0,8425.0,8425.0,11111.0,11111.0,11111.0,11111.0,1,,11111.0,11111.0,11111.0,11111.0,11111.0,12417.0,12417.0,12417.0,12417.0,1,,12417.0,12417.0,12417.0,12417.0,12417.0
India,Kerala,32,"Financial Year (Apr - Mar), 2016",15485.0,15485.0,15485.0,15485.0,1,,15485.0,15485.0,15485.0,15485.0,15485.0,15277.0,15277.0,15277.0,15277.0,1,,15277.0,15277.0,15277.0,15277.0,15277.0,14332.0,14332.0,14332.0,14332.0,1,,14332.0,14332.0,14332.0,14332.0,14332.0,26448.0,26448.0,26448.0,26448.0,1,,26448.0,26448.0,26448.0,26448.0,26448.0,10126.0,10126.0,10126.0,10126.0,1,,10126.0,10126.0,10126.0,10126.0,10126.0,39058.0,39058.0,39058.0,39058.0,1,,39058.0,39058.0,39058.0,39058.0,39058.0,42176.0,42176.0,42176.0,42176.0,1,,42176.0,42176.0,42176.0,42176.0,42176.0,9700.0,9700.0,9700.0,9700.0,1,,9700.0,9700.0,9700.0,9700.0,9700.0,12117.0,12117.0,12117.0,12117.0,1,,12117.0,12117.0,12117.0,12117.0,12117.0,16061.0,16061.0,16061.0,16061.0,1,,16061.0,16061.0,16061.0,16061.0,16061.0
India,Kerala,32,"Financial Year (Apr - Mar), 2017",16928.0,16928.0,16928.0,16928.0,1,,16928.0,16928.0,16928.0,16928.0,16928.0,19938.0,19938.0,19938.0,19938.0,1,,19938.0,19938.0,19938.0,19938.0,19938.0,11717.0,11717.0,11717.0,11717.0,1,,11717.0,11717.0,11717.0,11717.0,11717.0,26837.0,26837.0,26837.0,26837.0,1,,26837.0,26837.0,26837.0,26837.0,26837.0,8749.0,8749.0,8749.0,8749.0,1,,8749.0,8749.0,8749.0,8749.0,8749.0,40844.0,40844.0,40844.0,40844.0,1,,40844.0,40844.0,40844.0,40844.0,40844.0,48160.0,48160.0,48160.0,48160.0,1,,48160.0,48160.0,48160.0,48160.0,48160.0,11200.0,11200.0,11200.0,11200.0,1,,11200.0,11200.0,11200.0,11200.0,11200.0,15120.0,15120.0,15120.0,15120.0,1,,15120.0,15120.0,15120.0,15120.0,15120.0,17086.0,17086.0,17086.0,17086.0,1,,17086.0,17086.0,17086.0,17086.0,17086.0
India,Kerala,32,"Financial Year (Apr - Mar), 2018",17462.0,17462.0,17462.0,17462.0,1,,17462.0,17462.0,17462.0,17462.0,17462.0,19012.0,19012.0,19012.0,19012.0,1,,19012.0,19012.0,19012.0,19012.0,19012.0,10210.0,10210.0,10210.0,10210.0,1,,10210.0,10210.0,10210.0,10210.0,10210.0,26958.0,26958.0,26958.0,26958.0,1,,26958.0,26958.0,26958.0,26958.0,26958.0,7431.0,7431.0,7431.0,7431.0,1,,7431.0,7431.0,7431.0,7431.0,7431.0,43871.0,43871.0,43871.0,43871.0,1,,43871.0,43871.0,43871.0,43871.0,43871.0,51019.0,51019.0,51019.0,51019.0,1,,51019.0,51019.0,51019.0,51019.0,51019.0,11783.0,11783.0,11783.0,11783.0,1,,11783.0,11783.0,11783.0,11783.0,11783.0,16748.0,16748.0,16748.0,16748.0,1,,16748.0,16748.0,16748.0,16748.0,16748.0,18251.0,18251.0,18251.0,18251.0,1,,18251.0,18251.0,18251.0,18251.0,18251.0
India,Kerala,32,"Financial Year (Apr - Mar), 2019",17474.0,17474.0,17474.0,17474.0,1,,17474.0,17474.0,17474.0,17474.0,17474.0,20351.0,20351.0,20351.0,20351.0,1,,20351.0,20351.0,20351.0,20351.0,20351.0,7752.0,7752.0,7752.0,7752.0,1,,7752.0,7752.0,7752.0,7752.0,7752.0,26186.0,26186.0,26186.0,26186.0,1,,26186.0,26186.0,26186.0,26186.0,26186.0,8013.0,8013.0,8013.0,8013.0,1,,8013.0,8013.0,8013.0,8013.0,8013.0,40694.0,40694.0,40694.0,40694.0,1,,40694.0,40694.0,40694.0,40694.0,40694.0,55771.0,55771.0,55771.0,55771.0,1,,55771.0,55771.0,55771.0,55771.0,55771.0,13244.0,13244.0,13244.0,13244.0,1,,13244.0,13244.0,13244.0,13244.0,13244.0,18435.0,18435.0,18435.0,18435.0,1,,18435.0,18435.0,18435.0,18435.0,18435.0,18075.0,18075.0,18075.0,18075.0,1,,18075.0,18075.0,18075.0,18075.0,18075.0
India,Kerala,32,"Financial Year (Apr - Mar), 2020",15202.0,15202.0,15202.0,15202.0,1,,15202.0,15202.0,15202.0,15202.0,15202.0,20970.0,20970.0,20970.0,20970.0,1,,20970.0,20970.0,20970.0,20970.0,20970.0,9445.0,9445.0,9445.0,9445.0,1,,9445.0,9445.0,9445.0,9445.0,9445.0,29295.0,29295.0,29295.0,29295.0,1,,29295.0,29295.0,29295.0,29295.0,29295.0,12913.0,12913.0,12913.0,12913.0,1,,12913.0,12913.0,12913.0,12913.0,12913.0,53001.0,53001.0,53001.0,53001.0,1,,53001.0,53001.0,53001.0,53001.0,53001.0,67520.0,67520.0,67520.0,67520.0,1,,67520.0,67520.0,67520.0,67520.0,67520.0,14587.0,14587.0,14587.0,14587.0,1,,14587.0,14587.0,14587.0,14587.0,14587.0,19850.0,19850.0,19850.0,19850.0,1,,19850.0,19850.0,19850.0,19850.0,19850.0,23781.0,23781.0,23781.0,23781.0,1,,23781.0,23781.0,23781.0,23781.0,23781.0
India,Tamil Nadu,33,"Financial Year (Apr - Mar), 2011",-1364.0,-1364.0,-1364.0,-1364.0,1,,-1364.0,-1364.0,-1364.0,-1364.0,-1364.0,12597.0,12597.0,12597.0,12597.0,1,,12597.0,12597.0,12597.0,12597.0,12597.0,8403.0,8403.0,8403.0,8403.0,1,,8403.0,8403.0,8403.0,8403.0,8403.0,17274.0,17274.0,17274.0,17274.0,1,,17274.0,17274.0,17274.0,17274.0,17274.0,16336.0,16336.0,16336.0,16336.0,1,,16336.0,16336.0,16336.0,16336.0,16336.0,41897.0,41897.0,41897.0,41897.0,1,,41897.0,41897.0,41897.0,41897.0,41897.0,59517.0,59517.0,59517.0,59517.0,1,,59517.0,59517.0,59517.0,59517.0,59517.0,5684.0,5684.0,5684.0,5684.0,1,,5684.0,5684.0,5684.0,5684.0,5684.0,8871.0,8871.0,8871.0,8871.0,1,,8871.0,8871.0,8871.0,8871.0,8871.0,25627.0,25627.0,25627.0,25627.0,1,,25627.0,25627.0,25627.0,25627.0,25627.0
India,Tamil Nadu,33,"Financial Year (Apr - Mar), 2012",-1760.0,-1760.0,-1760.0,-1760.0,1,,-1760.0,-1760.0,-1760.0,-1760.0,-1760.0,13162.0,13162.0,13162.0,13162.0,1,,13162.0,13162.0,13162.0,13162.0,13162.0,6314.0,6314.0,6314.0,6314.0,1,,6314.0,6314.0,6314.0,6314.0,6314.0,16519.0,16519.0,16519.0,16519.0,1,,16519.0,16519.0,16519.0,16519.0,16519.0,14568.0,14568.0,14568.0,14568.0,1,,14568.0,14568.0,14568.0,14568.0,14568.0,46753.0,46753.0,46753.0,46753.0,1,,46753.0,46753.0,46753.0,46753.0,46753.0,71254.0,71254.0,71254.0,71254.0,1,,71254.0,71254.0,71254.0,71254.0,71254.0,6554.0,6554.0,6554.0,6554.0,1,,6554.0,6554.0,6554.0,6554.0,6554.0,10205.0,10205.0,10205.0,10205.0,1,,10205.0,10205.0,10205.0,10205.0,10205.0,24328.0,24328.0,24328.0,24328.0,1,,24328.0,24328.0,24328.0,24328.0,24328.0
India,Tamil Nadu,33,"Financial Year (Apr - Mar), 2013",1788.0,1788.0,1788.0,1788.0,1,,1788.0,1788.0,1788.0,1788.0,1788.0,14860.0,14860.0,14860.0,14860.0,1,,14860.0,14860.0,14860.0,14860.0,14860.0,8179.0,8179.0,8179.0,8179.0,1,,8179.0,8179.0,8179.0,8179.0,8179.0,20583.0,20583.0,20583.0,20583.0,1,,20583.0,20583.0,20583.0,20583.0,20583.0,17173.0,17173.0,17173.0,17173.0,1,,17173.0,17173.0,17173.0,17173.0,17173.0,55118.0,55118.0,55118.0,55118.0,1,,55118.0,55118.0,55118.0,55118.0,55118.0,73718.0,73718.0,73718.0,73718.0,1,,73718.0,73718.0,73718.0,73718.0,73718.0,9343.0,9343.0,9343.0,9343.0,1,,9343.0,9343.0,9343.0,9343.0,9343.0,12405.0,12405.0,12405.0,12405.0,1,,12405.0,12405.0,12405.0,12405.0,12405.0,24368.0,24368.0,24368.0,24368.0,1,,24368.0,24368.0,24368.0,24368.0,24368.0
India,Tamil Nadu,33,"Financial Year (Apr - Mar), 2014",6408.0,6408.0,6408.0,6408.0,1,,6408.0,6408.0,6408.0,6408.0,6408.0,17349.0,17349.0,17349.0,17349.0,1,,17349.0,17349.0,17349.0,17349.0,17349.0,12613.0,12613.0,12613.0,12613.0,1,,12613.0,12613.0,12613.0,12613.0,12613.0,27162.0,27162.0,27162.0,27162.0,1,,27162.0,27162.0,27162.0,27162.0,27162.0,17803.0,17803.0,17803.0,17803.0,1,,17803.0,17803.0,17803.0,17803.0,17803.0,62758.0,62758.0,62758.0,62758.0,1,,62758.0,62758.0,62758.0,62758.0,62758.0,78657.0,78657.0,78657.0,78657.0,1,,78657.0,78657.0,78657.0,78657.0,78657.0,8351.0,8351.0,8351.0,8351.0,1,,8351.0,8351.0,8351.0,8351.0,8351.0,14550.0,14550.0,14550.0,14550.0,1,,14550.0,14550.0,14550.0,14550.0,14550.0,28583.0,28583.0,28583.0,28583.0,1,,28583.0,28583.0,28583.0,28583.0,28583.0
